,edit_history_tweet_ids,id,text,withheld
117,['1597581258787364866'],1597581258787364866,"UK – Job vacancies tumble 12% in October amid economic uncertainty - Staffing Industry Analysts

""One of the only sectors reporting a monthly increase in vacancies was accounting, which saw an 8% uptick. ""

 #recruitment #accountancy #economy #recession https://t.co/qDr98HEdDE",
118,['1597580781857427456'],1597580781857427456,What's interesting here is how much deeper the inversion is than pre-GFC. #recession https://t.co/mxHwdTih34,
119,['1597580428923240449'],1597580428923240449,"Fact #1: No recession/bearmarket since 1929 ended before onset of #recession

Fact #2: No recession has ever taken place in Year 3 of 4-Year Presidential cycle

Fact #3: Largest bear mkt outside of recession (28%)

Nobody has an edge! A 1st occurs in 2023, but which?

$SPX $SPY https://t.co/R5rmVD7jav",
120,['1597580017587945472'],1597580017587945472,#recession on its way https://t.co/kNH0nKCKD0,
121,['1597579314807345157'],1597579314807345157,"@allfacts_matter Markets are heavily distorted by #ClimateWar/#ESG efforts to limit fossil fuel #energy production, which in turn drives #inflation. If Biden doesn't back substantial production boosts, yet wishes to tame inflation beyond interest rate hikes, #recession ""solves"" the demand problem",
122,['1597579121126944769'],1597579121126944769,"The 5-year #TIPSspread seems to be indicating that a recession is near too. It was accelerating until last April as investors were rapidly bidding up TIPS relative to conventionals to hide from inflation. Now, it appears investors expect lower inflation as #recession nears. https://t.co/3gdCgxiuXV",
123,['1597578950930227208'],1597578950930227208,"Récession, inflation, taux. Que faut-il craindre en 2023 ? https://t.co/duOijmveMu #Récession #inflation #taux #2023",
124,['1597577881143869443'],1597577881143869443,"https://t.co/H1Oenu36nC
DXC
How do you keep your skills sharp?
$DXC #DXC #DXCTechnology $HPE $CSC #HPE #CSC $IBM #IBM #Ashburn #virginia #viriginalayoffs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
125,['1597577875993104384'],1597577875993104384,"Instead of chasing shrinking customer budgets, help them with their top business initiatives. See my Forbes article on sales success in a slow economy: https://t.co/8rkRFmMCl1 

#recession #Growth #valuecreation https://t.co/PBKVKsT2Gz",
126,['1597577869508587520'],1597577869508587520,"Rent delinquency in the small business sector, along with other economic data, supports the conclusion that the US #economy is already in a #recession.

https://t.co/jS3zPz6XEp",
127,['1597577817906384898'],1597577817906384898,"https://t.co/tYRxzyUvAY
Allstate
No consideration for inflation
#allstate $ALL #ALL #insurance #insurancejobs #Northfield #NorthfieldTownship #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
128,['1597577559633547266'],1597577559633547266,"https://t.co/p7j5EvsdYc
Intel
There are many overpaid pretenders who need to go
#intel #intc $intc #hightech #chips #semiconductors #californiajobs #oregonjobs #jobs #recession #layoff #layoffs #thelayoff $IBM #QCOM $QCOM #qualcomm 🤖",
129,['1597577379316379650'],1597577379316379650,@RepBoebert Times are bad when a DOE top official is stealing luggage at the airport #recession #recession2023,
130,['1597577373502914561'],1597577373502914561,Based on results of your current marketing activities this blog could save your career &amp; your save your company (via Passle) @Timothy_Hughes https://t.co/4LUQwwQdJ2 @DLAIgnite #socialselling #digitalselling #leadership #salesleader #sales #salestips #salesforce #recession https://t.co/HGDmxsnOdF,
131,['1597577146171822080'],1597577146171822080,"JP Morgan Gloal 2023 Outlook Scenarios

#recession  #Macro #SPX500 https://t.co/n1v4nNarW4",
132,['1597576696512790530'],1597576696512790530,"In a #recession or not in a recession, that is the question. 📜💸 If you’ve been scrolling through @Bloomberg or many of our other #finance publisher partners more than usual during these uncertain times, you’re not alone.

Which article would you click on?  💳 ⬇️ https://t.co/bSv2nuCVFI",
133,['1597576109012426753'],1597576109012426753,"The Natural Resources, Foreign Trade, Mega Projects Connection - #Charts #Commentary https://t.co/dI2H0ZI1qk #economy #banking #business #developers #steel #lumber #cement #recession #inflation #ConstructConnx @ConstructConnx @DCN_Canada https://t.co/l9lfSDWQxG",
134,['1597575874907410432'],1597575874907410432,"Your #StockMarket #Futures update for 
Tuesday, November 29th:

$SPY $IXIC $DIA $BTC $AAPL $QQQ $CLF $ETH
 
#investing #trading #blockfi #recession #stockmarket https://t.co/iKfGtvchHV",
135,['1597575361055064065'],1597575361055064065,"The Natural Resources, Foreign Trade, Mega Projects Connection - #Charts #Commentary https://t.co/dI2H0ZIzfS #economy #banking #business #developers #steel #lumber #cement #recession #inflation #ConstructConnx @ConstructConnx @DCN_Canada https://t.co/aF2gJYJ9i3",
136,['1597574739304026112'],1597574739304026112,"In a recession you gotta improvise 

#recession https://t.co/ddMW87Nic6",
137,['1597574105414631425'],1597574105414631425,"The party in power and its allies in the media point to low #unemployment to dispel fears of a #recession. It is low. However, it is always low relative to what it will be during and after @nberpubs recessions. It looks like it has bottomed out and is headed up. https://t.co/mVqaBoJkWv",
138,['1597573915366543360'],1597573915366543360,"JP Morgan '23 Macro-Outlook #Recession

🔹Baseline (32%) mild recession late '23
🔹Recession 1H '23 (28%), pause not enough, damage 
     done
🔹Soft landing (20%) inflation worries abating, 
     sub-par growth, CBs normalize 
     policy rates in '23.

$SPX $SPY $NYA $QQQ $DIA https://t.co/sSXCD5itDj",
139,['1597573844142784514'],1597573844142784514,Real #Estate #Market #Mortgage #Modification #Property #Housing #Invest #Rent #Financial #Markets #Economy #Recession #Inflation #Realtor #trdny https://t.co/MeUfEpuRoR,
140,['1597573749976756224'],1597573749976756224,"Instead of having just a #recession we have to discuss which of 4 categories of recession it will be.

- Short &amp; shallow : Not V shaped
- Short &amp; Deep : V shaped 
- Long &amp; shallow : U shaped
- Long &amp; deep : L shaped

Note : I just made up these shapes coz i make my own logic. https://t.co/WbKMjhMKb1",
141,['1597573550843789313'],1597573550843789313,"Deutsche Bank says 2023 will be one of the worst years for global growth
https://t.co/WXPJE8aqvY
 #DeutscheBank  #Globalgrowth #economy #Eurozone #financialcrisis #Germanbankeconomists  #Recession #US #China #NewsOTG #newsotg",
142,['1597572947925139456'],1597572947925139456,"What's the greatest challenge tech leaders will face in 2023?

#Developer #Software #Tech #TechTalent #Dev #SoftwareDevelopment #Cybersecurity #DigitalTransformation #Recession https://t.co/PDhthknQpz",
143,['1597572932058099719'],1597572932058099719,"#Crise #Récession #Décroissance par Jean-Marc Jancovici, ingénieur, enseignant et conférencier français
""En #Europe on est déjà dans une espèce de décrue larvée qui ne sera compensée par aucune autre forme d'énergie décarbonnée dans les temps..."" #WakeUp🙏🏻
https://t.co/3ii4djnWAH",
144,['1597572902861541376'],1597572902861541376,Statistics bear out that recession-proofing your career involves developing weak ties. https://t.co/f84dvf5Q98 #recessionproof #recession #recessions #jobsearchtv #thebiggamehunter https://t.co/ZBVtPxYNBv,
145,['1597572867289481217'],1597572867289481217,Hewlett Packard announces major job losses - Dublin Live #recession #layoffs #ireland https://t.co/umkNy8jXxA,
146,['1597571572914454530'],1597571572914454530,"Financial experts are suggesting individuals to build an emergency fund immediately ahead of a likely #recession fears.
https://t.co/gdNp87ypRH",
147,['1597571270576570373'],1597571270576570373,"#GS 

Why the US is Expected to Escape #Recession in 2023

https://t.co/ang2ZfO6qs",
148,['1597571117447012352'],1597571117447012352,"Well, the #yieldcurve (from the 10-year to the 3-month) is about as inverted as it has ever been. Its slope today is -0.72 and the lowest it's been was -0.77.  That has always preceded the @nberpubs's start of a #recession. https://t.co/tYsnRiA2aH",
149,['1597571115693486081'],1597571115693486081,"In our bad times, how long we should fight ? 

#layoffs #recession",
150,['1597571099734282240'],1597571099734282240,"Some #Global and #national #economic variables, such as #recession, #conflict, or #trade wars between #nations, may have a negative #influence on the #stock #market as a whole. For more: https://t.co/4vzHfkfIat",
151,['1597570717956329474'],1597570717956329474,#recession is trending 🫡,
152,['1597570668681662465'],1597570668681662465,"Market participants are ‘discounting a recovery to a #recession that has not yet taken place…’ ~paraphrase

Priceless.

[Jonathan #Ferro - #Bloomberg Surveillance 29Nov22]",
153,['1597570435113263108'],1597570435113263108,"Idiots are managing #Ireland .!! Government woos 1,200 Spaniards for 'hard-to-fill' jobs but housing problems glossed over #homelessness #recession #immigration  https://t.co/2mpcFQUgMY",
154,['1597569957583552512'],1597569957583552512,"As a #millennial I do love a good #recession #recession2023

2001
2007 - 2010+
2020
2023 - 2024+

Is there green shoots in future?

Or is the unobtainable growth in the hands solely in the youth?",
155,['1597569342417252352'],1597569342417252352,what do yall mean brewing???? its a FUCKEN #RECESSION https://t.co/vKoOe2xSqh,
156,['1597567839128678402'],1597567839128678402,"My new column in @Entrepreneur magazine stresses the importance of making your #brand shine during challenging economic times! 

#PublicRelations #recession #economy #branding 

https://t.co/RndFFg1KgL",
157,['1597567832346472448'],1597567832346472448,"Leading indicators (top panel) dipped into #recession territory months ago and now even the co-incident indicators (bottom panel) are forecasting #recession -

No false signals for 50+ years, clock is ticking...

Chart from @RecessionAlert2 https://t.co/k0Q16qMnDM",
158,['1597566974560960513'],1597566974560960513,"Tuesday Morning Market Commentary (11/29/22)

The 60/40 portfolio is poised for big returns next year...

PART II of II

FULL STORY: https://t.co/LABB2yN4qb

#recession #investing #portfolio $stocks #economy #fed #inflation $SPY $SPX $QQQ $DIA https://t.co/xChHB2B2t0",
159,['1597566221473325059'],1597566221473325059,Fake competition at £2 a minute during #CostOfLivingCrisis #EnergyCrisis #Recession how about piss off #ThisMorning,
160,['1597566040694726656'],1597566040694726656,"NY Federal Reserve President John Williams said Monday that the U.S. central bank needs to press forward with rate rises, even as he reckons a rate cut is possible in 2024 as inflation pressures likely ease.
https://t.co/esxhVwaD9j
#FedRateCuts #inflation #recession https://t.co/WhCYHVMVfw",
161,['1597565358424064006'],1597565358424064006,"When you realize a recession is coming soon, and it will be similar to the 2008 crisis... 😐 
#COVID19 #economy #recession #Crisis #politics #Police #StockMarket #cryptocurrency #BTC #inflation #WEF #OECD #bank #bankruptcy #EnergyCrisis #energy #MONEY #War #markets #crash #Stock https://t.co/NszDOAl6q4",
162,['1597565115196399619'],1597565115196399619,Bought 0.2 Lots EURUSD 1.03738  #eurusd #FED #inflation #recession #DXY #DOW https://t.co/GK4QCXUgfB #myfxbook #forex #portfolio #EURUSD,
163,['1597565114433130497'],1597565114433130497,"Closed Buy 0.2 Lots EURUSD 1.03814 for +8.5 pips, total for today +158.0 pips  #eurusd #FED #inflation #recession #DXY #DOW https://t.co/GK4QCXUgfB #myfxbook #forex #portfolio #EURUSD",
164,['1597565113371922433'],1597565113371922433,"Closed Sell 0.05 Lots USDCHF 0.95063 for +13.5 pips, total for today +149.5 pips  #eurusd #FED #inflation #recession #DXY #DOW https://t.co/GK4QCXUgfB #myfxbook #forex #portfolio #USDCHF",
165,['1597564847264243714'],1597564847264243714,"Inflation Fears Ease, But Recession Concerns Intensify by @Rbcgamnews #inflation #recession https://t.co/RQuLMmlTKp https://t.co/s0KBklbrsl",
166,['1597564660332609537'],1597564660332609537,"A recession is not the time for rebranding! Although consistent and cohesive branding is always a crucial aspect of marketing, it is extra important during a recession. https://t.co/YWzLs8y3Iv #recession #branding 📉",
167,['1597563764265680897'],1597563764265680897,"What will happen to Bitcoin and Ethereum if traditional markets break?
Multiple indicators of economic health a...
#burry #crash #Markets #recession #short
https://t.co/EyEvMx2dPi 
https://t.co/EyEvMx2dPi",
