"edit_history_tweet_ids","id","text"
[1598095724540928000],1598095724540928000,"@KariLakeWarRoom @disclosetv @elonmusk @MaricopaVote @elonmusk Please look at @MaricopaVote"
[1598095724264460300],1598095724264460300,"@elonmusk @tim_cook Really?"
[1598095724025352200],1598095724025352200,"@elonmusk All the @elonmusk haters get blocked by me. There's enough negativity in this world and I don't need to read it here too."
[1598095724012798000],1598095724012798000,"@GerberKawasaki @WholeMarsBlog @elonmusk No no no"
[1598095723786285000],1598095723786285000,"""@MattWallace888 @elonmusk You sound like a fool. Apple don’t need Twitter, where Twitter needs apple stupid."""
[1598095723660447700],1598095723660447700,"@Pmrussell893 @elonmusk @jhall Oh he wants Apple’s business alright. Both their advertising and their App Store. He’s just trying to bully them into caving."
[1598095723383619600],1598095723383619600,"@PBartonKNJ @Torontoe65 @OfficialSPGB @elonmusk Do you think… do you think I’m a democrat?"
[1598095723224260600],1598095723224260600,"@throau @LivePDDave1 @elonmusk Investing in forex/CFDs is highly speculative and carries a high level of risk. It can also be highly profitable when you trade perfectly. Let top traders like @ElmoreGuice do the job for you. I highly recommend her!. Get in touch with her today!"
[1598095722452508700],1598095722452508700,"@TycoonPal @elonmusk @tim_cook isn't this Bill Gates? https://t.co/GhRucOoEiI"
[1598095722188263400],1598095722188263400,"@israelUSAforeve @elonmusk https://t.co/RXadje3YJx"
[1598095722133434400],1598095722133434400,"@DineshDSouza @Apple @elonmusk @tim_cook I agree!!! No way do I need an apple phone/laptop.\nIf this BS continued my phone goes to the trash.\n\nI always like the flip phones!"
[1598095722033090600],1598095722033090600,"""Well said Congresman! @elonmusk hurry up and get the info out soon, PLEASE! Time to shine a light on what’s been going on with big government and tech! https://t.co/Bgnoqtu4WQ"""
[1598095722024669200],1598095722024669200,"@Jason @elonmusk @tim_cook https://t.co/MkQoca5TC7"
[1598095721882095600],1598095721882095600,"@elonmusk @HistoryInPics What happened to the Honda Clarity powered by a hydrogen fuel cell? Seemed like a game changer to me. Not that you’ll read or reply to this"
[1598095721873703000],1598095721873703000,"@Nomad_1x @elonmusk Wut?"
[1598095721764266000],1598095721764266000,"""@scottlowman8872 @rhensing @elonmusk @tim_cook If Apple and Google kick Twitter off their app stores, a bunch of Twitter clones with better content moderation will pop up, replace Twitter. Musk and his financial backers will be left holding the bag."""
[1598095721496187000],1598095721496187000,"@elonmusk Good."
[1598095721252601900],1598095721252601900,"@jhall @elonmusk I agree"
[1598095721085145000],1598095721085145000,"""@elonmusk @tim_cook If Apple removes Twitter from the App Store, I will be officially DONE with them and will no longer buy any of their products! I will replace my phone immediately if they follow through.  This is an abuse of power! They will lose at the least 2k a year from my small family."""
[1598095720640581600],1598095720640581600,"@elonmusk Pocahontas disagrees..\nNow..not before you bought @Twitter but now..🤡https://t.co/Rb1lWO3zF8"
[1598095720569278500],1598095720569278500,"Big burn tomorrow for baby dodge!!  1q !!     I believe more big burns will come very soon @elonmusk @__Babydoge_Coin"
[1598095720170786800],1598095720170786800,"@ZupremeZak @Queseret @SohailVibes @elonmusk @tim_cook Oh. Then you can’t upset a football team either?"
[1598095719512305700],1598095719512305700,"@elonmusk Don’t trust him Musk. Build your own"
[1598095718949847000],1598095718949847000,"@Schizo_Samurai @elonmusk FMCU.™️\n\nFuck me. Can’t Un-see."
[1598095718761533400],1598095718761533400,"@thinkoutofbox @elonmusk @vincent13031925 The planet is doing just fine."
[1598095718308192300],1598095718308192300,"@elonmusk Then why the fuck did you say otherwise?"
[1598095718111412200],1598095718111412200,"@elonmusk @tim_cook Nice! Did he pay you 8 bucks?"
[1598095716949569500],1598095716949569500,"@elonmusk Yay friends! 👏 \n\nThey still have entirely too much control over society and should be stopped. Make a new phone.... break the monopolies. America needs genuine choices again."
[1598095716861505500],1598095716861505500,"""@bethanyshondark @elonmusk Yes, that’s also a good point, their censoring people in China, and they’re kissing up to the Chinese government probably four industrial reasons which shows they don’t care about the people but I’m curious to hear the story on that"""
[1598095716798595000],1598095716798595000,"@rickinabox1 @HistoryInPics @elonmusk At least his tweet you appear to know how twit works.  \n\nIt’s ok bud I get it."
[1598095715573854200],1598095715573854200,"""@XRoadsCharlie @theintercept @elonmusk @Twitter it just feels kinda counter-productive when trying to bring about discussion that could result in action. that part happened &amp; is what it is. Removing moderation of misinformation, hate speech, and more dangerous rhetoric that’s being spread are more important in the big picture"""
[1598095715078504400],1598095715078504400,"@DavidGiglioCA @elonmusk"
[1598095714554642400],1598095714554642400,"@elonmusk wahhhhhhhhht! 2 adults actually TALKING IN PERSON and RESOLVING ISSUES?! \n\nThat's like the OPPOSITE of @twitter LOL\n\nProps to @tim_cook &amp; @elonmusk"
[1598095714516893700],1598095714516893700,"@elonmusk Get bent dorkwad"
[1598095714021970000],1598095714021970000,"@segadordracon @cleverlyami @JAY77344122 @elonmusk @jordanbpeterson @againstgrmrs You’re assuming a lot about peoples motivations where I am inherently cautious when it comes to children. And if we are making a differential between drag performers and trans people then your point about teaching gender neural acceptance is moot as if they are just playing a..."
[1598095713984209000],1598095713984209000,"""@elonmusk This is the way to get things done. \nThanks for sharing, good to learn from your experiences"""
[1598095713908711400],1598095713908711400,"@elonmusk @tim_cook Good Job Elon !!!"
[1598095713896108000],1598095713896108000,"@AkaMrJenkins @A_free_People @elonmusk @tweettruth2me Oh shit was this recently?"
[1598095713308901400],1598095713308901400,"@LivePDDave1 @elonmusk Lol… Deion Sanders? How old are you!!!"
[1598095712864329700],1598095712864329700,"@3bmills @JHartley2 @Tesla @elonmusk @BomsteinRick @TeslaBoomerMama @garyblack00 @TroyTeslike @TeslaDiva99 @jasondebolt Safer than most folks on the road. Still waiting for my Cybertruck ;("
[1598095712830443500],1598095712830443500,"@joe97559604 @jean_ERdC @Troy_IRL @elonmusk Keep your stupid comments in Australia weirdo"
[1598095711668957200],1598095711668957200,"@keshavbedi @CramerTracker @elonmusk It's always the same rhetoric about the Gov bailing out Tesla when it's actually the whole car industry.\nChange you disc for god sake.\nThis is getting old"
[1598095711287283700],1598095711287283700,"@commoncentsduud @LivePDDave1 @elonmusk Investing in forex/CFDs is highly speculative and carries a high level of risk. It can also be highly profitable when you trade perfectly. Let top traders like @ElmoreGuice do the job for you. I highly recommend her!. Get in touch with her today!"
[1598095710679072800],1598095710679072800,"@SethDillon @EliErlick @elonmusk Illegally traffic these nuts to your mouth"
[1598095710385160200],1598095710385160200,"""@Jim_Jordan YOUR right wants hate speech, white supremacy and political misinformation. You want social media overrun with bots and fake accounts. @elonmusk is going to give you what you want."""
[1598095709907349500],1598095709907349500,"@elonmusk Can we not jump to conclusions next time?"
[1598095709857022000],1598095709857022000,"@elonmusk 🤯"
[1598095709638889500],1598095709638889500,"@elonmusk @team_cook and apple will lose this war not @dogearmy"
[1598095708670029800],1598095708670029800,"""@elonmusk Both of you need to get out of China, they're not your friends."""
[1598095708623863800],1598095708623863800,"@elonmusk https://t.co/WVxt5gOMjI"
[1598095708522889200],1598095708522889200,"@elonmusk @tim_cook https://t.co/CLnjoZYMML"
[1598095708376428500],1598095708376428500,"@Walcandy1 @elonmusk @tim_cook Best President in 100 years"
[1598095707529187300],1598095707529187300,"""@thelittleidiot @elonmusk @CNN @Twitter Soooooo, you're staying just not tweeting ... correct ? Well I guess you can't answer that - you've tweeted your last tweet ... I'll check back"""
[1598095707306872800],1598095707306872800,"""@GordonJohnson19 @elonmusk @HistoryInPics Not a problem, that is the mission."""
[1598095706673512400],1598095706673512400,"""@vibroscope @jsj11113 @MarcTheBulll @elonmusk @jhall No, bro i’m serious. There are a lot of bots on here that exist just to upset us and distract us from the actual point’s people are making. They are very complex AI’s and it’s a big deal. I’m not trying to discredit any opinions here."""
[1598095706581274600],1598095706581274600,"@elonmusk @HistoryInPics Scarcity is talented group of risk takers.  Not $"
[1598095705343918000],1598095705343918000,"@KylieInCali84 @bennyjohnson @elonmusk I've made a policy decision!\nNever believe anyone who comes in with a.... literally"
[1598095705331347500],1598095705331347500,"@elonmusk Biz buna R diyoruz"
[1598095705209331700],1598095705209331700,"@MorningAnswer @elonmusk We are for the Unions... Kicks Railroad workers union in the Junk... LOL. This may be the most authoritarian thing done in American history... https://t.co/ArzBCWxMtZ"
[1598095705104855000],1598095705104855000,"""@elonmusk Good job, @tim_cook !"""
[1598095704681230300],1598095704681230300,"""@KravetzDan @elonmusk That was likely unconstitutional assuming it passes all obscenity laws. Did the situation ever go to trial to defend their right to speech?\n\nNot clothing but Pruneyard v Robins is about students putting up fliers at a mall, and it set precedents for the public areas."""
[1598095704450543600],1598095704450543600,"@elonmusk @TwitterSupport FREE @itsmintsalad! She did nothing wrong! #freemintsalad"
[1598095703938826200],1598095703938826200,"""@elonmusk Elon, you should make a phone and call it Orange. That way you can arrange things as you see fit, and pivot away from the Applopoly like a door hinge.   🍊 🍏 🚪"""
[1598095703343247400],1598095703343247400,"""@elonmusk @MarchandSurgery @alx @nypost thank you , ELON!! twitter is , now, the best!! am learning soo much.. trying to share truths!! some are actually listening, i think!?🤔🤔🤔⚖️⚖️⚖️"""
[1598095702101401600],1598095702101401600,"@jhall @elonmusk Then 93% of America needs to quit voting for Democrats and Republicans."
[1598095702038839300],1598095702038839300,"""@DineshDSouza $43B to rebrand @Twitter as 'Truth Social' lite, sink Tesla and Twitter and get snubbed by @realDonaldTrump\n \nGenius ! \n\n😂😂😂😂😂😂😂\n \n@elonmusk  is a narcissistic child even more desperate for attention than  @Trump\n\nAll that money clearly can't buy even a shred of integrity"""
[1598095701560660000],1598095701560660000,"""@TheRealSB20 @CNega33 @Darren76780228 @Nomad_1x @elonmusk “Hello friend do you have £1 dollar so I can call my banker, I just smashed my iPhone while I wait for the Chinese to make the Elon phone, just ignore the alcohol smell and piss all over my trousers”"""
[1598095701472608300],1598095701472608300,"@EvasTeslaSPlaid @elonmusk Yes it's what I grew up with if you can't handle the truth sit in a corner and cry who cares"
[1598095700948291600],1598095700948291600,"@craiginhalifax @TimHoustonNS @elonmusk I hate Elon Musk as much as the next guy but starlink is the only reliable internet I could get and I live 8 minutes from the closest town..."
[1598095699354472400],1598095699354472400,"@corbinwilliams @greg16676935420 @elonmusk @tim_cook The duality of @greg16676935420"
[1598095698347856000],1598095698347856000,"@HistoryInPics @elonmusk https://t.co/jrcJ1JudWn"
[1598095698175873000],1598095698175873000,"@elonmusk 👍🏼"
[1598095698154918000],1598095698154918000,"@elonmusk Amazing!!! You’re such an incredible diplomat. Bravo! 👏🏼"
[1598095698070671400],1598095698070671400,"@remotejoeclark @elonmusk Hopefully @realGeorgeHotz will fix search there too - make it more Google like &amp; less Excel"
[1598095697815142400],1598095697815142400,"@BrosnanHoban @elonmusk True"
[1598095697668354000],1598095697668354000,"""@elonmusk so; all wound up about nothing, like a 5-YO, heh heh."""
[1598095695948697600],1598095695948697600,"@Jax_4_Oregon @elonmusk @jhall @IAMTOMMACDONALD I wore it to the state fair this summer and got lots of compliments on it😜"
[1598095695776747500],1598095695776747500,"@elonmusk Awesome! I will turn my @Apple subscriptions back on and will prioritize @apple products over others! If they hold their word on this they will have a lot of electronics and other purchases coming for my fam! Support free speech you get my undying loyalty."
[1598095695466344400],1598095695466344400,"@MarieKobylinski @bennyjohnson @elonmusk \"KobylinSKI\" name checks out."
